,StopNum,RouteNum,PollTime,TimeToNext,TimeTo2nd
2764,8766,9,26,8,-100
2765,8766,9,26,7,-100
2766,8766,9,26,5,-100
2767,8766,9,26,5,-100
2768,8766,9,26,4,-100
2769,8766,9,26,3,-100
2770,8766,9,26,1,-100
2771,8766,9,26,1,-100
2772,8766,9,26,-100,-100
2773,8766,9,26,-100,-100
2774,8766,9,26,-100,-100
2775,8766,9,26,-100,-100
2776,8766,9,26,-100,-100
2777,8766,9,26,-100,-100
2778,8766,9,26,-100,-100
2779,8766,9,26,-100,-100
2780,8766,9,26,-100,-100
2781,8766,9,26,20,-100
2782,8766,9,26,19,-100
2783,8766,9,26,18,-100
2784,8766,9,26,17,-100
2785,8766,9,26,16,-100
2786,8766,9,26,15,-100
2787,8766,9,26,14,-100
2788,8766,9,26,13,-100
2789,8766,9,26,12,-100
2790,8766,9,26,11,-100
2791,8766,9,26,10,-100
2792,8766,9,26,10,-100
2793,8766,9,26,10,-100
2794,8766,9,26,9,-100
2795,8766,9,26,7,-100
2796,8766,9,26,7,-100
2797,8766,9,26,6,-100
2798,8766,9,26,5,-100
2799,8766,9,26,4,-100
2800,8766,9,26,3,-100
2801,8766,9,26,2,-100
2802,8766,9,26,1,-100
2803,8766,9,26,1,-100
2804,8766,9,26,-100,-100
2805,8766,9,26,-100,-100
2806,8766,9,26,-100,-100
2807,8766,9,26,-100,-100
2808,8766,9,26,-100,-100
2809,8766,9,26,-100,-100
2810,8766,9,26,-100,-100
2811,8766,9,26,20,-100
2812,8766,9,26,19,-100
2813,8766,9,26,18,-100
2814,8766,9,26,17,-100
2815,8766,9,26,16,-100
2816,8766,9,26,15,-100
2817,8766,9,26,14,-100
2818,8766,9,26,13,-100
2819,8766,9,26,12,-100
2820,8766,9,26,11,-100
2821,8766,9,26,10,-100
2822,8766,9,26,9,-100
2823,8766,9,26,9,-100
2824,8766,9,26,8,-100
2825,8766,9,26,7,-100
2826,8766,9,26,6,-100
2827,8766,9,26,5,-100
2828,8766,9,26,4,-100
2829,8766,9,26,4,-100
2830,8766,9,26,2,-100
2831,8766,9,26,2,-100
2832,8766,9,26,1,-100
2833,8766,9,26,1,-100
2834,8766,9,26,-100,-100
2835,8766,9,26,-100,-100
2836,8766,9,26,-100,-100
2837,8766,9,26,-100,-100
2838,8766,9,26,-100,-100
2839,8766,9,26,-100,-100
2840,8766,9,26,-100,-100
2841,8766,9,26,-100,-100
2842,8766,9,26,-100,-100
2843,8766,9,26,-100,-100
2844,8766,9,26,17,-100
2845,8766,9,26,16,-100
2846,8766,9,26,15,-100
2847,8766,9,26,14,-100
2848,8766,9,26,-100,-100
2849,8766,9,26,-100,-100
2850,8766,9,26,-100,-100
2851,8766,9,26,-100,-100
2852,8766,9,26,-100,-100
2853,8766,9,26,-100,-100
2854,8766,9,26,-100,-100
2855,8766,9,26,7,-100
2856,8766,9,26,6,-100
2857,8766,9,26,5,-100
2858,8766,9,26,4,-100
2859,8766,9,26,2,-100
2860,8766,9,26,1,-100
2861,8766,9,26,1,-100
2862,8766,9,26,-100,-100
2863,8766,9,26,-100,-100
2864,8766,9,26,-100,-100
2865,8766,9,26,-100,-100
2866,8766,9,26,-100,-100
2867,8766,9,26,-100,-100
2868,8766,9,26,-100,-100
2869,8766,9,26,-100,-100
2870,8766,9,26,-100,-100
2871,8766,9,26,-100,-100
2872,8766,9,26,19,-100
2873,8766,9,26,18,-100
2874,8766,9,26,17,-100
2875,8766,9,26,16,-100
2876,8766,9,26,15,-100
2877,8766,9,26,14,-100
2878,8766,9,26,13,-100
2879,8766,9,26,12,-100
2880,8766,9,26,11,-100
2881,8766,9,26,10,-100
2882,8766,9,26,9,-100
2883,8766,9,26,8,-100
2884,8766,9,26,6,-100
2885,8766,9,26,5,-100
2886,8766,9,26,5,-100
2887,8766,9,26,4,-100
2888,8766,9,26,4,-100
2889,8766,9,26,2,-100
2890,8766,9,26,1,-100
2891,8766,9,26,1,-100
2892,8766,9,26,-100,-100
2893,8766,9,26,-100,-100
2894,8766,9,26,-100,-100
2895,8766,9,26,-100,-100
2896,8766,9,26,-100,-100
2897,8766,9,27,-100,-100
2898,8766,9,27,-100,-100
2899,8766,9,27,-100,-100
2900,8766,9,27,-100,-100
2901,8766,9,27,-100,-100
2902,8766,9,27,-100,-100
2903,8766,9,27,-100,-100
2904,8766,9,27,-100,-100
2905,8766,9,27,-100,-100
2906,8766,9,27,-100,-100
2907,8766,9,27,-100,-100
2908,8766,9,27,-100,-100
2909,8766,9,27,-100,-100
2910,8766,9,27,-100,-100
2911,8766,9,27,-100,-100
2912,8766,9,27,-100,-100
2913,8766,9,27,-100,-100
2914,8766,9,27,-100,-100
2915,8766,9,27,-100,-100
2916,8766,9,27,-100,-100
2917,8766,9,27,-100,-100
2918,8766,9,27,-100,-100
2919,8766,9,27,-100,-100
2920,8766,9,27,-100,-100
2921,8766,9,27,-100,-100
2922,8766,9,27,-100,-100
2923,8766,9,27,-100,-100
2924,8766,9,27,-100,-100
2925,8766,9,27,-100,-100
2926,8766,9,27,-100,-100
2927,8766,9,27,-100,-100
2928,8766,9,27,-100,-100
2929,8766,9,27,-100,-100
2930,8766,9,27,-100,-100
2931,8766,9,27,-100,-100
2932,8766,9,27,-100,-100
2933,8766,9,27,-100,-100
2934,8766,9,27,-100,-100
2935,8766,9,27,-100,-100
2936,8766,9,27,-100,-100
2937,8766,9,27,-100,-100
2938,8766,9,27,-100,-100
2939,8766,9,27,-100,-100
2940,8766,9,27,-100,-100
2941,8766,9,27,-100,-100
2942,8766,9,27,-100,-100
2943,8766,9,27,-100,-100
2944,8766,9,27,-100,-100
2945,8766,9,27,-100,-100
2946,8766,9,27,-100,-100
2947,8766,9,27,-100,-100
2948,8766,9,27,-100,-100
2949,8766,9,27,-100,-100
2950,8766,9,27,-100,-100
2951,8766,9,27,-100,-100
2952,8766,9,27,-100,-100
2953,8766,9,27,-100,-100
2954,8766,9,27,-100,-100
2955,8766,9,27,-100,-100
2956,8766,9,27,-100,-100
2957,8766,9,27,-100,-100
2958,8766,9,27,-100,-100
2959,8766,9,27,-100,-100
2960,8766,9,27,-100,-100
2961,8766,9,27,-100,-100
2962,8766,9,27,-100,-100
2963,8766,9,27,-100,-100
2964,8766,9,27,-100,-100
2965,8766,9,27,-100,-100
2966,8766,9,27,-100,-100
2967,8766,9,27,-100,-100
2968,8766,9,27,-100,-100
2969,8766,9,27,-100,-100
2970,8766,9,27,-100,-100
2971,8766,9,27,-100,-100
2972,8766,9,27,-100,-100
2973,8766,9,27,-100,-100
2974,8766,9,27,-100,-100
2975,8766,9,27,-100,-100
2976,8766,9,27,-100,-100
2977,8766,9,27,-100,-100
2978,8766,9,27,-100,-100
2979,8766,9,27,-100,-100
2980,8766,9,27,-100,-100
2981,8766,9,27,-100,-100
2982,8766,9,27,-100,-100
2983,8766,9,27,-100,-100
2984,8766,9,27,-100,-100
2985,8766,9,27,-100,-100
2986,8766,9,27,-100,-100
2987,8766,9,27,-100,-100
2988,8766,9,27,-100,-100
2989,8766,9,27,-100,-100
2990,8766,9,27,-100,-100
2991,8766,9,27,-100,-100
2992,8766,9,27,-100,-100
2993,8766,9,27,-100,-100
2994,8766,9,27,-100,-100
2995,8766,9,27,-100,-100
2996,8766,9,27,-100,-100
2997,8766,9,27,-100,-100
2998,8766,9,27,-100,-100
2999,8766,9,27,-100,-100
3000,8766,9,27,-100,-100
3001,8766,9,27,-100,-100
3002,8766,9,27,-100,-100
3003,8766,9,27,-100,-100
3004,8766,9,27,-100,-100
3005,8766,9,27,-100,-100
3006,8766,9,27,-100,-100
3007,8766,9,27,-100,-100
3008,8766,9,27,-100,-100
3009,8766,9,27,-100,-100
3010,8766,9,27,-100,-100
3011,8766,9,27,-100,-100
3012,8766,9,27,-100,-100
3013,8766,9,27,-100,-100
3014,8766,9,27,-100,-100
3015,8766,9,27,-100,-100
3016,8766,9,27,-100,-100
3017,8766,9,27,-100,-100
3018,8766,9,27,-100,-100
3019,8766,9,27,-100,-100
3020,8766,9,27,-100,-100
3021,8766,9,27,-100,-100
3022,8766,9,27,-100,-100
3023,8766,9,27,-100,-100
3024,8766,9,27,-100,-100
3025,8766,9,27,-100,-100
3026,8766,9,27,-100,-100
3027,8766,9,27,-100,-100
3028,8766,9,27,-100,-100
3029,8766,9,27,-100,-100
3030,8766,9,27,-100,-100
3031,8766,9,27,-100,-100
3032,8766,9,27,-100,-100
3033,8766,9,27,-100,-100
3034,8766,9,27,-100,-100
3035,8766,9,27,-100,-100
3036,8766,9,27,-100,-100
3037,8766,9,27,-100,-100
3038,8766,9,27,-100,-100
3039,8766,9,27,-100,-100
3040,8766,9,27,-100,-100
3041,8766,9,27,-100,-100
3042,8766,9,27,-100,-100
3043,8766,9,27,-100,-100
3044,8766,9,27,-100,-100
3045,8766,9,27,-100,-100
3046,8766,9,27,-100,-100
3047,8766,9,27,-100,-100
3048,8766,9,27,-100,-100
3049,8766,9,27,-100,-100
3050,8766,9,27,-100,-100
3051,8766,9,27,-100,-100
3052,8766,9,27,-100,-100
3053,8766,9,27,-100,-100
3054,8766,9,27,-100,-100
3055,8766,9,27,-100,-100
3056,8766,9,27,-100,-100
3057,8766,9,27,-100,-100
3058,8766,9,27,-100,-100
3059,8766,9,27,-100,-100
3060,8766,9,27,-100,-100
3061,8766,9,27,-100,-100
3062,8766,9,27,-100,-100
3063,8766,9,27,-100,-100
3064,8766,9,27,-100,-100
3065,8766,9,27,-100,-100
3066,8766,9,27,-100,-100
3067,8766,9,27,-100,-100
3068,8766,9,27,-100,-100
3069,8766,9,27,-100,-100
3070,8766,9,27,-100,-100
3071,8766,9,27,-100,-100
3072,8766,9,27,-100,-100
3073,8766,9,27,-100,-100
3074,8766,9,27,-100,-100
3075,8766,9,27,-100,-100
3076,8766,9,27,-100,-100
3077,8766,9,27,-100,-100
3078,8766,9,27,-100,-100
3079,8766,9,27,-100,-100
3080,8766,9,27,-100,-100
3081,8766,9,27,-100,-100
3082,8766,9,27,-100,-100
3083,8766,9,27,-100,-100
3084,8766,9,27,-100,-100
3085,8766,9,27,-100,-100
3086,8766,9,27,-100,-100
3087,8766,9,27,-100,-100
3088,8766,9,27,-100,-100
3089,8766,9,27,-100,-100
3090,8766,9,27,-100,-100
3091,8766,9,27,-100,-100
3092,8766,9,27,-100,-100
3093,8766,9,27,-100,-100
3094,8766,9,27,-100,-100
3095,8766,9,27,-100,-100
3096,8766,9,27,-100,-100
3097,8766,9,27,-100,-100
3098,8766,9,27,-100,-100
3099,8766,9,27,-100,-100
3100,8766,9,27,-100,-100
3101,8766,9,27,-100,-100
3102,8766,9,27,-100,-100
3103,8766,9,27,-100,-100
3104,8766,9,27,-100,-100
3105,8766,9,27,-100,-100
3106,8766,9,27,-100,-100
3107,8766,9,27,-100,-100
3108,8766,9,27,-100,-100
3109,8766,9,27,-100,-100
3110,8766,9,27,-100,-100
3111,8766,9,27,-100,-100
3112,8766,9,27,-100,-100
3113,8766,9,27,-100,-100
3114,8766,9,27,-100,-100
3115,8766,9,27,-100,-100
3116,8766,9,27,-100,-100
3117,8766,9,27,-100,-100
3118,8766,9,27,-100,-100
3119,8766,9,27,-100,-100
3120,8766,9,27,-100,-100
3121,8766,9,27,-100,-100
3122,8766,9,27,-100,-100
3123,8766,9,27,-100,-100
3124,8766,9,27,-100,-100
3125,8766,9,27,-100,-100
3126,8766,9,27,-100,-100
3127,8766,9,27,-100,-100
3128,8766,9,27,-100,-100
3129,8766,9,27,-100,-100
3130,8766,9,27,-100,-100
3131,8766,9,27,-100,-100
3132,8766,9,27,-100,-100
3133,8766,9,27,-100,-100
3134,8766,9,27,-100,-100
3135,8766,9,27,-100,-100
3136,8766,9,27,-100,-100
3137,8766,9,27,-100,-100
3138,8766,9,27,-100,-100
3139,8766,9,27,-100,-100
3140,8766,9,27,-100,-100
3141,8766,9,27,-100,-100
3142,8766,9,27,-100,-100
3143,8766,9,27,-100,-100
3144,8766,9,27,-100,-100
3145,8766,9,27,-100,-100
3146,8766,9,27,-100,-100
3147,8766,9,27,-100,-100
3148,8766,9,27,-100,-100
3149,8766,9,27,-100,-100
3150,8766,9,27,-100,-100
3151,8766,9,27,-100,-100
3152,8766,9,27,-100,-100
3153,8766,9,27,-100,-100
3154,8766,9,27,-100,-100
3155,8766,9,27,-100,-100
3156,8766,9,27,-100,-100
3157,8766,9,27,-100,-100
3158,8766,9,27,-100,-100
3159,8766,9,27,-100,-100
3160,8766,9,27,-100,-100
3161,8766,9,27,-100,-100
3162,8766,9,27,-100,-100
3163,8766,9,27,-100,-100
3164,8766,9,27,-100,-100
3165,8766,9,27,-100,-100
3166,8766,9,27,-100,-100
3167,8766,9,27,-100,-100
3168,8766,9,27,-100,-100
3169,8766,9,27,-100,-100
3170,8766,9,27,-100,-100
3171,8766,9,27,-100,-100
3172,8766,9,27,-100,-100
3173,8766,9,27,-100,-100
3174,8766,9,27,-100,-100
3175,8766,9,27,-100,-100
3176,8766,9,27,-100,-100
3177,8766,9,27,-100,-100
3178,8766,9,27,-100,-100
3179,8766,9,27,-100,-100
3180,8766,9,27,-100,-100
3181,8766,9,27,-100,-100
3182,8766,9,27,-100,-100
3183,8766,9,27,-100,-100
3184,8766,9,27,-100,-100
3185,8766,9,27,-100,-100
3186,8766,9,27,-100,-100
3187,8766,9,27,-100,-100
3188,8766,9,27,-100,-100
3189,8766,9,27,-100,-100
3190,8766,9,27,-100,-100
3191,8766,9,27,-100,-100
3192,8766,9,27,-100,-100
3193,8766,9,27,-100,-100
3194,8766,9,27,-100,-100
3195,8766,9,27,-100,-100
3196,8766,9,27,-100,-100
3197,8766,9,27,-100,-100
3198,8766,9,27,-100,-100
3199,8766,9,27,-100,-100
3200,8766,9,27,-100,-100
3201,8766,9,27,-100,-100
3202,8766,9,27,-100,-100
3203,8766,9,27,-100,-100
3204,8766,9,27,-100,-100
3205,8766,9,27,-100,-100
3206,8766,9,27,-100,-100
3207,8766,9,27,-100,-100
3208,8766,9,27,-100,-100
3209,8766,9,27,-100,-100
3210,8766,9,27,-100,-100
3211,8766,9,27,-100,-100
3212,8766,9,27,-100,-100
3213,8766,9,27,-100,-100
3214,8766,9,27,-100,-100
3215,8766,9,27,-100,-100
3216,8766,9,27,-100,-100
3217,8766,9,27,-100,-100
3218,8766,9,27,-100,-100
3219,8766,9,27,-100,-100
3220,8766,9,27,-100,-100
3221,8766,9,27,-100,-100
3222,8766,9,27,-100,-100
3223,8766,9,27,-100,-100
3224,8766,9,27,-100,-100
3225,8766,9,27,-100,-100
3226,8766,9,27,-100,-100
3227,8766,9,27,-100,-100
3228,8766,9,27,-100,-100
3229,8766,9,27,-100,-100
3230,8766,9,27,-100,-100
3231,8766,9,27,-100,-100
3232,8766,9,27,-100,-100
3233,8766,9,27,-100,-100
3234,8766,9,27,-100,-100
3235,8766,9,27,-100,-100
3236,8766,9,27,-100,-100
3237,8766,9,27,-100,-100
3238,8766,9,27,-100,-100
3239,8766,9,27,-100,-100
3240,8766,9,27,-100,-100
3241,8766,9,27,-100,-100
3242,8766,9,27,-100,-100
3243,8766,9,27,-100,-100
3244,8766,9,27,-100,-100
3245,8766,9,27,-100,-100
3246,8766,9,27,-100,-100
3247,8766,9,27,-100,-100
3248,8766,9,27,-100,-100
3249,8766,9,27,-100,-100
3250,8766,9,27,-100,-100
3251,8766,9,27,-100,-100
3252,8766,9,27,-100,-100
3253,8766,9,27,-100,-100
3254,8766,9,27,-100,-100
3255,8766,9,27,-100,-100
3256,8766,9,27,-100,-100
3257,8766,9,27,-100,-100
3258,8766,9,27,-100,-100
3259,8766,9,27,-100,-100
3260,8766,9,27,-100,-100
3261,8766,9,27,-100,-100
3262,8766,9,27,-100,-100
3263,8766,9,27,-100,-100
3264,8766,9,27,-100,-100
3265,8766,9,27,-100,-100
3266,8766,9,27,-100,-100
3267,8766,9,27,-100,-100
3268,8766,9,27,-100,-100
3269,8766,9,27,-100,-100
3270,8766,9,27,-100,-100
3271,8766,9,27,-100,-100
3272,8766,9,27,-100,-100
3273,8766,9,27,-100,-100
3274,8766,9,27,-100,-100
3275,8766,9,27,-100,-100
3276,8766,9,27,-100,-100
3277,8766,9,27,-100,-100
3278,8766,9,27,-100,-100
3279,8766,9,27,-100,-100
3280,8766,9,27,-100,-100
3281,8766,9,27,-100,-100
3282,8766,9,27,-100,-100
3283,8766,9,27,-100,-100
3284,8766,9,27,-100,-100
3285,8766,9,27,-100,-100
3286,8766,9,27,-100,-100
3287,8766,9,27,-100,-100
3288,8766,9,27,-100,-100
3289,8766,9,27,-100,-100
3290,8766,9,27,-100,-100
3291,8766,9,27,-100,-100
3292,8766,9,27,-100,-100
3293,8766,9,27,-100,-100
3294,8766,9,27,-100,-100
3295,8766,9,27,-100,-100
3296,8766,9,27,-100,-100
3297,8766,9,27,-100,-100
3298,8766,9,27,-100,-100
3299,8766,9,27,-100,-100
3300,8766,9,27,-100,-100
3301,8766,9,27,-100,-100
3302,8766,9,27,-100,-100
3303,8766,9,27,-100,-100
3304,8766,9,27,-100,-100
3305,8766,9,27,-100,-100
3306,8766,9,27,-100,-100
3307,8766,9,27,-100,-100
3308,8766,9,27,-100,-100
3309,8766,9,27,-100,-100
3310,8766,9,27,-100,-100
3311,8766,9,27,-100,-100
3312,8766,9,27,-100,-100
3313,8766,9,27,-100,-100
3314,8766,9,27,-100,-100
3315,8766,9,27,-100,-100
3316,8766,9,27,-100,-100
3317,8766,9,27,-100,-100
3318,8766,9,27,-100,-100
3319,8766,9,27,-100,-100
3320,8766,9,27,-100,-100
3321,8766,9,27,-100,-100
3322,8766,9,27,-100,-100
3323,8766,9,27,-100,-100
3324,8766,9,27,-100,-100
3325,8766,9,27,-100,-100
3326,8766,9,27,-100,-100
3327,8766,9,27,-100,-100
3328,8766,9,27,-100,-100
3329,8766,9,27,-100,-100
3330,8766,9,27,-100,-100
3331,8766,9,27,-100,-100
3332,8766,9,27,-100,-100
3333,8766,9,27,-100,-100
3334,8766,9,27,-100,-100
3335,8766,9,27,-100,-100
3336,8766,9,27,-100,-100
3337,8766,9,27,-100,-100
3338,8766,9,27,-100,-100
3339,8766,9,27,-100,-100
3340,8766,9,27,-100,-100
3341,8766,9,27,-100,-100
3342,8766,9,27,-100,-100
3343,8766,9,27,-100,-100
3344,8766,9,27,-100,-100
3345,8766,9,27,-100,-100
3346,8766,9,27,-100,-100
3347,8766,9,27,-100,-100
3348,8766,9,27,-100,-100
3349,8766,9,27,-100,-100
3350,8766,9,27,-100,-100
3351,8766,9,27,-100,-100
3352,8766,9,27,-100,-100
3353,8766,9,27,-100,-100
3354,8766,9,27,-100,-100
3355,8766,9,27,-100,-100
3356,8766,9,27,-100,-100
3357,8766,9,27,-100,-100
3358,8766,9,27,-100,-100
3359,8766,9,27,-100,-100
3360,8766,9,27,-100,-100
3361,8766,9,27,-100,-100
3362,8766,9,27,-100,-100
3363,8766,9,27,-100,-100
3364,8766,9,27,-100,-100
3365,8766,9,27,-100,-100
3366,8766,9,27,-100,-100
3367,8766,9,27,-100,-100
3368,8766,9,27,-100,-100
3369,8766,9,27,-100,-100
3370,8766,9,27,-100,-100
3371,8766,9,27,-100,-100
3372,8766,9,27,-100,-100
3373,8766,9,27,-100,-100
3374,8766,9,27,-100,-100
3375,8766,9,27,-100,-100
3376,8766,9,27,-100,-100
3377,8766,9,27,-100,-100
3378,8766,9,27,-100,-100
3379,8766,9,27,-100,-100
3380,8766,9,27,-100,-100
3381,8766,9,27,-100,-100
3382,8766,9,27,-100,-100
3383,8766,9,27,-100,-100
3384,8766,9,27,-100,-100
3385,8766,9,27,-100,-100
3386,8766,9,27,-100,-100
3387,8766,9,27,-100,-100
3388,8766,9,27,-100,-100
3389,8766,9,27,-100,-100
3390,8766,9,27,-100,-100
3391,8766,9,27,-100,-100
3392,8766,9,27,-100,-100
3393,8766,9,27,-100,-100
3394,8766,9,27,-100,-100
3395,8766,9,27,-100,-100
3396,8766,9,27,-100,-100
3397,8766,9,27,11,-100
3398,8766,9,27,10,-100
3399,8766,9,27,10,-100
3400,8766,9,27,9,-100
3401,8766,9,27,9,-100
3402,8766,9,27,9,-100
3403,8766,9,27,8,-100
3404,8766,9,27,7,-100
3405,8766,9,27,6,-100
3406,8766,9,27,5,-100
3407,8766,9,27,4,-100
3408,8766,9,27,2,-100
3409,8766,9,27,2,-100
3410,8766,9,27,1,-100
3411,8766,9,27,1,-100
3412,8766,9,27,-100,-100
3413,8766,9,27,-100,-100
3414,8766,9,27,-100,-100
3415,8766,9,27,23,-100
3416,8766,9,27,22,-100
3417,8766,9,27,21,-100
3418,8766,9,27,20,-100
3419,8766,9,27,19,-100
3420,8766,9,27,18,-100
3421,8766,9,27,17,-100
3422,8766,9,27,16,-100
3423,8766,9,27,15,-100
3424,8766,9,27,14,-100
3425,8766,9,27,13,-100
3426,8766,9,27,12,-100
3427,8766,9,27,11,-100
3428,8766,9,27,11,-100
3429,8766,9,27,9,-100
3430,8766,9,27,8,-100
3431,8766,9,27,7,-100
3432,8766,9,27,6,-100
3433,8766,9,27,6,-100
3434,8766,9,27,5,-100
3435,8766,9,27,3,-100
3436,8766,9,27,2,-100
3437,8766,9,27,2,-100
3438,8766,9,27,1,-100
3439,8766,9,27,1,-100
3440,8766,9,27,-100,-100
3441,8766,9,27,-100,-100
3442,8766,9,27,-100,-100
3443,8766,9,27,-100,-100
3444,8766,9,27,-100,-100
3445,8766,9,27,-100,-100
3446,8766,9,27,-100,-100
3447,8766,9,27,-100,-100
3448,8766,9,27,-100,-100
3449,8766,9,27,-100,-100
3450,8766,9,27,-100,-100
3451,8766,9,27,17,-100
3452,8766,9,27,16,-100
3453,8766,9,27,15,-100
3454,8766,9,27,14,-100
3455,8766,9,27,13,-100
3456,8766,9,27,12,-100
3457,8766,9,27,11,-100
3458,8766,9,27,10,-100
3459,8766,9,27,10,-100
3460,8766,9,27,10,-100
3461,8766,9,27,10,-100
3462,8766,9,27,9,-100
3463,8766,9,27,8,-100
3464,8766,9,27,7,-100
3465,8766,9,27,7,-100
3466,8766,9,27,6,-100
3467,8766,9,27,5,-100
3468,8766,9,27,4,-100
3469,8766,9,27,3,-100
3470,8766,9,27,2,-100
3471,8766,9,27,2,-100
3472,8766,9,27,1,-100
3473,8766,9,27,-100,-100
3474,8766,9,27,-100,-100
3475,8766,9,27,-100,-100
3476,8766,9,27,-100,-100
3477,8766,9,27,-100,-100
3478,8766,9,27,20,-100
3479,8766,9,27,19,-100
3480,8766,9,27,18,-100
3481,8766,9,27,17,-100
3482,8766,9,27,16,-100
3483,8766,9,27,15,-100
3484,8766,9,27,14,-100
3485,8766,9,27,13,-100
3486,8766,9,27,12,-100
3487,8766,9,27,11,-100
3488,8766,9,27,10,-100
3489,8766,9,27,10,-100
3490,8766,9,27,10,-100
3491,8766,9,27,9,-100
3492,8766,9,27,8,-100
3493,8766,9,27,7,-100
3494,8766,9,27,5,-100
3495,8766,9,27,5,-100
3496,8766,9,27,4,-100
3497,8766,9,27,2,-100
3498,8766,9,27,2,-100
3499,8766,9,27,1,-100
3500,8766,9,27,1,-100
3501,8766,9,27,-100,-100
3502,8766,9,27,-100,-100
3503,8766,9,27,-100,-100
3504,8766,9,27,25,-100
3505,8766,9,27,24,-100
3506,8766,9,27,23,-100
3507,8766,9,27,22,-100
3508,8766,9,27,21,-100
3509,8766,9,27,20,-100
3510,8766,9,27,19,-100
3511,8766,9,27,18,-100
3512,8766,9,27,17,-100
3513,8766,9,27,16,-100
3514,8766,9,27,15,-100
3515,8766,9,27,14,-100
3516,8766,9,27,13,-100
3517,8766,9,27,12,-100
3518,8766,9,27,11,-100
3519,8766,9,27,11,-100
3520,8766,9,27,11,-100
3521,8766,9,27,10,-100
3522,8766,9,27,10,-100
3523,8766,9,27,9,-100
3524,8766,9,27,8,-100
3525,8766,9,27,7,-100
3526,8766,9,27,5,-100
3527,8766,9,27,4,-100
3528,8766,9,27,4,-100
3529,8766,9,27,3,-100
3530,8766,9,27,2,-100
3531,8766,9,27,1,-100
3532,8766,9,27,1,-100
3533,8766,9,27,-100,-100
3534,8766,9,27,-100,-100
3535,8766,9,27,-100,-100
3536,8766,9,27,-100,-100
3537,8766,9,27,22,-100
3538,8766,9,27,21,-100
3539,8766,9,27,20,-100
3540,8766,9,27,19,-100
3541,8766,9,27,18,-100
3542,8766,9,27,17,-100
3543,8766,9,27,16,-100
3544,8766,9,27,15,-100
3545,8766,9,27,14,-100
3546,8766,9,27,13,-100
3547,8766,9,27,12,-100
3548,8766,9,27,10,-100
3549,8766,9,27,10,-100
3550,8766,9,27,10,-100
3551,8766,9,27,8,-100
3552,8766,9,27,7,-100
3553,8766,9,27,6,-100
3554,8766,9,27,4,-100
3555,8766,9,27,3,-100
3556,8766,9,27,2,-100
3557,8766,9,27,2,-100
3558,8766,9,27,1,-100
3559,8766,9,27,-100,-100
3560,8766,9,27,-100,-100
3561,8766,9,27,-100,-100
3562,8766,9,27,-100,-100
3563,8766,9,27,-100,-100
3564,8766,9,27,-100,-100
3565,8766,9,27,24,-100
3566,8766,9,27,23,-100
3567,8766,9,27,22,-100
3568,8766,9,27,21,-100
3569,8766,9,27,20,-100
3570,8766,9,27,19,-100
3571,8766,9,27,18,-100
3572,8766,9,27,17,-100
3573,8766,9,27,16,-100
3574,8766,9,27,15,-100
3575,8766,9,27,14,-100
3576,8766,9,27,13,-100
3577,8766,9,27,12,-100
3578,8766,9,27,11,-100
3579,8766,9,27,10,-100
3580,8766,9,27,9,-100
3581,8766,9,27,8,-100
3582,8766,9,27,7,-100
3583,8766,9,27,6,-100
3584,8766,9,27,5,-100
3585,8766,9,27,4,-100
3586,8766,9,27,3,-100
3587,8766,9,27,2,-100
3588,8766,9,27,2,-100
3589,8766,9,27,1,-100
3590,8766,9,27,-100,-100
3591,8766,9,27,-100,-100
3592,8766,9,27,-100,-100
3593,8766,9,27,-100,-100
3594,8766,9,27,-100,-100
3595,8766,9,27,-100,-100
3596,8766,9,27,23,-100
3597,8766,9,27,22,-100
3598,8766,9,27,21,-100
3599,8766,9,27,20,-100
3600,8766,9,27,19,-100
3601,8766,9,27,18,-100
3602,8766,9,27,17,-100
3603,8766,9,27,16,-100
3604,8766,9,27,15,-100
3605,8766,9,27,14,-100
3606,8766,9,27,13,-100
3607,8766,9,27,12,-100
3608,8766,9,27,12,-100
3609,8766,9,27,10,-100
3610,8766,9,27,10,-100
3611,8766,9,27,9,-100
3612,8766,9,27,8,-100
3613,8766,9,27,6,-100
3614,8766,9,27,4,-100
3615,8766,9,27,4,-100
3616,8766,9,27,2,-100
3617,8766,9,27,2,-100
3618,8766,9,27,1,-100
3619,8766,9,27,1,-100
3620,8766,9,27,-100,-100
3621,8766,9,27,-100,-100
3622,8766,9,27,-100,-100
3623,8766,9,27,-100,-100
3624,8766,9,27,-100,-100
3625,8766,9,27,-100,-100
3626,8766,9,27,-100,-100
3627,8766,9,27,-100,-100
3628,8766,9,27,21,-100
3629,8766,9,27,20,-100
3630,8766,9,27,19,-100
3631,8766,9,27,18,-100
3632,8766,9,27,17,-100
3633,8766,9,27,16,-100
3634,8766,9,27,15,-100
3635,8766,9,27,14,-100
3636,8766,9,27,13,-100
3637,8766,9,27,12,-100
3638,8766,9,27,11,-100
3639,8766,9,27,11,-100
3640,8766,9,27,9,-100
3641,8766,9,27,9,-100
3642,8766,9,27,7,-100
3643,8766,9,27,6,-100
3644,8766,9,27,4,-100
3645,8766,9,27,4,-100
3646,8766,9,27,3,-100
3647,8766,9,27,2,-100
3648,8766,9,27,1,-100
3649,8766,9,27,-100,-100
3650,8766,9,27,-100,-100
3651,8766,9,27,-100,-100
3652,8766,9,27,-100,-100
3653,8766,9,27,-100,-100
3654,8766,9,27,-100,-100
